symbol,date,expected_minutes,actual_minutes,missing_minutes
ES,2013-05-17,390,375,15
ES,2013-05-20,390,374,16
ES,2013-05-21,390,374,16
ES,2013-05-22,390,375,15
ES,2013-05-23,390,375,15
ES,2013-05-24,390,375,15
ES,2013-05-27,390,60,330
ES,2013-05-28,390,375,15
ES,2013-05-29,390,375,15
ES,2013-05-30,390,375,15
ES,2013-05-31,390,375,15
ES,2013-06-03,390,343,47
ES,2013-06-04,390,375,15
ES,2013-06-05,390,354,36
ES,2013-06-06,390,375,15
ES,2013-06-07,390,375,15
ES,2013-06-10,390,375,15
ES,2013-06-11,390,268,122
ES,2013-06-12,390,370,20
ES,2013-06-13,390,375,15
ES,2013-06-14,390,376,14
ES,2013-06-17,390,375,15
ES,2013-06-18,390,372,18
ES,2013-06-19,390,375,15
ES,2013-06-20,390,371,19
ES,2013-06-21,390,375,15
ES,2013-06-24,390,375,15
ES,2013-06-25,390,375,15
ES,2013-06-26,390,375,15
ES,2013-06-27,390,375,15
ES,2013-06-28,390,375,15
ES,2013-07-01,390,375,15
ES,2013-07-02,390,375,15
ES,2013-07-03,390,165,225
ES,2013-07-04,390,60,330
ES,2013-07-05,390,375,15
ES,2013-07-08,390,375,15
ES,2013-07-09,390,374,16
ES,2013-07-10,390,374,16
ES,2013-07-11,390,375,15
ES,2013-07-12,390,375,15
ES,2013-07-15,390,374,16
ES,2013-07-16,390,375,15
ES,2013-07-17,390,375,15
ES,2013-07-18,390,375,15
ES,2013-07-19,390,375,15
ES,2013-07-22,390,375,15
ES,2013-07-23,390,375,15
ES,2013-07-24,390,375,15
ES,2013-07-25,390,375,15
ES,2013-07-26,390,374,16
ES,2013-07-29,390,375,15
ES,2013-07-30,390,374,16
ES,2013-07-31,390,375,15
ES,2013-08-01,390,375,15
ES,2013-08-02,390,375,15
ES,2013-08-05,390,375,15
ES,2013-08-06,390,374,16
ES,2013-08-07,390,375,15
ES,2013-08-08,390,375,15
ES,2013-08-09,390,375,15
ES,2013-08-12,390,374,16
ES,2013-08-13,390,374,16
ES,2013-08-14,390,375,15
ES,2013-08-15,390,375,15
ES,2013-08-16,390,375,15
ES,2013-08-19,390,375,15
ES,2013-08-20,390,375,15
ES,2013-08-21,390,375,15
ES,2013-08-22,390,374,16
ES,2013-08-23,390,375,15
ES,2013-08-26,390,375,15
ES,2013-08-27,390,375,15
ES,2013-08-28,390,375,15
ES,2013-08-29,390,375,15
ES,2013-08-30,390,375,15
ES,2013-09-02,390,60,330
ES,2013-09-03,390,375,15
ES,2013-09-04,390,375,15
ES,2013-09-05,390,375,15
ES,2013-09-06,390,375,15
ES,2013-09-09,390,376,14
ES,2013-09-10,390,375,15
ES,2013-09-11,390,375,15
ES,2013-09-12,390,375,15
ES,2013-09-13,390,374,16
ES,2013-09-16,390,375,15
ES,2013-09-17,390,375,15
ES,2013-09-18,390,375,15
ES,2013-09-19,390,375,15
ES,2013-09-20,390,375,15
ES,2013-09-23,390,375,15
ES,2013-09-24,390,375,15
ES,2013-09-25,390,375,15
ES,2013-09-26,390,375,15
ES,2013-09-27,390,375,15
ES,2013-09-30,390,375,15
ES,2013-10-01,390,375,15
ES,2013-10-02,390,375,15
ES,2013-10-03,390,375,15
ES,2013-10-04,390,375,15
ES,2013-10-07,390,375,15
ES,2013-10-08,390,375,15
ES,2013-10-09,390,375,15
ES,2013-10-10,390,375,15
ES,2013-10-11,390,375,15
ES,2013-10-14,390,375,15
ES,2013-10-15,390,375,15
ES,2013-10-16,390,375,15
ES,2013-10-17,390,375,15
ES,2013-10-18,390,375,15
ES,2013-10-21,390,375,15
ES,2013-10-22,390,375,15
ES,2013-10-23,390,375,15
ES,2013-10-24,390,375,15
ES,2013-10-25,390,375,15
ES,2013-10-28,390,375,15
ES,2013-10-29,390,375,15
ES,2013-10-30,390,375,15
ES,2013-10-31,390,375,15
ES,2013-11-01,390,375,15
ES,2013-11-04,390,375,15
ES,2013-11-05,390,375,15
ES,2013-11-06,390,375,15
ES,2013-11-07,390,375,15
ES,2013-11-08,390,375,15
ES,2013-11-11,390,375,15
ES,2013-11-12,390,375,15
ES,2013-11-13,390,375,15
ES,2013-11-14,390,375,15
ES,2013-11-15,390,375,15
ES,2013-11-18,390,375,15
ES,2013-11-19,390,375,15
ES,2013-11-20,390,375,15
ES,2013-11-21,390,375,15
ES,2013-11-22,390,375,15
ES,2013-11-25,390,375,15
ES,2013-11-26,390,375,15
ES,2013-11-27,390,373,17
ES,2013-11-28,390,60,330
ES,2013-11-29,390,165,225
ES,2013-12-02,390,374,16
ES,2013-12-03,390,375,15
ES,2013-12-04,390,375,15
ES,2013-12-05,390,375,15
ES,2013-12-06,390,375,15
ES,2013-12-09,390,375,15
ES,2013-12-10,390,375,15
ES,2013-12-11,390,375,15
ES,2013-12-12,390,375,15
ES,2013-12-13,390,372,18
ES,2013-12-16,390,375,15
ES,2013-12-17,390,375,15
ES,2013-12-18,390,375,15
ES,2013-12-19,390,375,15
ES,2013-12-20,390,375,15
ES,2013-12-23,390,375,15
ES,2013-12-24,390,165,225
ES,2013-12-26,390,374,16
ES,2013-12-27,390,372,18
ES,2013-12-30,390,373,17
ES,2013-12-31,390,375,15
ES,2014-01-02,390,375,15
ES,2014-01-03,390,375,15
ES,2014-01-06,390,375,15
ES,2014-01-07,390,375,15
ES,2014-01-08,390,375,15
ES,2014-01-09,390,361,29
ES,2014-01-10,390,345,45
ES,2014-01-13,390,375,15
ES,2014-01-14,390,373,17
ES,2014-01-15,390,374,16
ES,2014-01-16,390,374,16
ES,2014-01-17,390,374,16
ES,2014-01-20,390,60,330
ES,2014-01-21,390,375,15
ES,2014-01-22,390,375,15
ES,2014-01-23,390,375,15
ES,2014-01-24,390,375,15
ES,2014-01-27,390,375,15
ES,2014-01-28,390,375,15
ES,2014-01-29,390,375,15
ES,2014-01-30,390,375,15
ES,2014-01-31,390,375,15
ES,2014-02-03,390,375,15
ES,2014-02-04,390,375,15
ES,2014-02-05,390,375,15
ES,2014-02-06,390,375,15
ES,2014-02-07,390,375,15
ES,2014-02-10,390,375,15
ES,2014-02-11,390,375,15
ES,2014-02-12,390,375,15
ES,2014-02-13,390,375,15
ES,2014-02-14,390,375,15
ES,2014-02-17,390,60,330
ES,2014-02-18,390,375,15
ES,2014-02-19,390,375,15
ES,2014-02-20,390,375,15
ES,2014-02-21,390,375,15
ES,2014-02-24,390,372,18
ES,2014-02-25,390,374,16
ES,2014-02-26,390,374,16
ES,2014-02-27,390,375,15
ES,2014-02-28,390,375,15
ES,2014-03-03,390,375,15
ES,2014-03-04,390,375,15
ES,2014-03-05,390,375,15
ES,2014-03-06,390,375,15
ES,2014-03-07,390,375,15
ES,2014-03-10,390,375,15
ES,2014-03-11,390,375,15
ES,2014-03-12,390,375,15
ES,2014-03-13,390,375,15
ES,2014-03-14,390,375,15
ES,2014-03-17,390,373,17
ES,2014-03-18,390,375,15
ES,2014-03-19,390,375,15
ES,2014-03-20,390,375,15
ES,2014-03-21,390,375,15
ES,2014-03-24,390,375,15
ES,2014-03-25,390,376,14
ES,2014-03-26,390,375,15
ES,2014-03-27,390,375,15
ES,2014-03-28,390,375,15
ES,2014-03-31,390,375,15
ES,2014-04-01,390,375,15
ES,2014-04-02,390,376,14
ES,2014-04-03,390,375,15
ES,2014-04-04,390,375,15
ES,2014-04-07,390,375,15
ES,2014-04-08,390,375,15
ES,2014-04-09,390,375,15
ES,2014-04-10,390,375,15
ES,2014-04-11,390,375,15
ES,2014-04-14,390,375,15
ES,2014-04-15,390,375,15
ES,2014-04-16,390,375,15
ES,2014-04-17,390,375,15
ES,2014-04-21,390,375,15
ES,2014-04-22,390,375,15
ES,2014-04-23,390,375,15
ES,2014-04-24,390,375,15
ES,2014-04-25,390,376,14
ES,2014-04-28,390,375,15
ES,2014-04-29,390,375,15
ES,2014-04-30,390,375,15
ES,2014-05-01,390,374,16
ES,2014-05-02,390,375,15
ES,2014-05-05,390,375,15
ES,2014-05-06,390,375,15
ES,2014-05-07,390,375,15
ES,2014-05-08,390,375,15
ES,2014-05-09,390,375,15
ES,2014-05-12,390,375,15
ES,2014-05-13,390,375,15
ES,2014-05-14,390,375,15
ES,2014-05-15,390,375,15
ES,2014-05-16,390,374,16
ES,2014-05-19,390,375,15
ES,2014-05-20,390,375,15
ES,2014-05-21,390,375,15
ES,2014-05-22,390,375,15
ES,2014-05-23,390,375,15
ES,2014-05-26,390,149,241
ES,2014-05-27,390,375,15
ES,2014-05-28,390,375,15
ES,2014-05-29,390,375,15
ES,2014-05-30,390,375,15
ES,2014-06-02,390,375,15
ES,2014-06-03,390,375,15
ES,2014-06-04,390,375,15
ES,2014-06-05,390,375,15
ES,2014-06-06,390,375,15
ES,2014-06-09,390,375,15
ES,2014-06-10,390,375,15
ES,2014-06-11,390,375,15
ES,2014-06-12,390,375,15
ES,2014-06-13,390,374,16
ES,2014-06-16,390,373,17
ES,2014-06-17,390,375,15
ES,2014-06-18,390,375,15
ES,2014-06-19,390,374,16
ES,2014-06-20,390,375,15
ES,2014-06-23,390,375,15
ES,2014-06-24,390,374,16
ES,2014-06-25,390,375,15
ES,2014-06-26,390,374,16
ES,2014-06-27,390,375,15
ES,2014-06-30,390,375,15
ES,2014-07-01,390,376,14
ES,2014-07-02,390,375,15
ES,2014-07-03,390,165,225
ES,2014-07-04,390,146,244
ES,2014-07-07,390,375,15
ES,2014-07-08,390,366,24
ES,2014-07-09,390,375,15
ES,2014-07-10,390,375,15
ES,2014-07-11,390,375,15
ES,2014-07-14,390,374,16
ES,2014-07-15,390,375,15
ES,2014-07-16,390,375,15
ES,2014-07-17,390,375,15
ES,2014-07-18,390,375,15
ES,2014-07-21,390,375,15
ES,2014-07-22,390,375,15
ES,2014-07-23,390,375,15
ES,2014-07-24,390,375,15
ES,2014-07-25,390,375,15
ES,2014-07-28,390,375,15
ES,2014-07-29,390,375,15
ES,2014-07-30,390,375,15
ES,2014-07-31,390,375,15
ES,2014-08-01,390,375,15
ES,2014-08-04,390,375,15
ES,2014-08-05,390,375,15
ES,2014-08-06,390,375,15
ES,2014-08-07,390,375,15
ES,2014-08-08,390,375,15
ES,2014-08-11,390,375,15
ES,2014-08-12,390,375,15
ES,2014-08-13,390,375,15
ES,2014-08-14,390,375,15
ES,2014-08-15,390,375,15
ES,2014-08-18,390,375,15
ES,2014-08-19,390,374,16
ES,2014-08-20,390,375,15
ES,2014-08-21,390,374,16
ES,2014-08-22,390,375,15
ES,2014-08-25,390,375,15
ES,2014-08-26,390,375,15
ES,2014-08-27,390,375,15
ES,2014-08-28,390,375,15
ES,2014-08-29,390,375,15
ES,2014-09-01,390,137,253
ES,2014-09-02,390,375,15
ES,2014-09-03,390,373,17
ES,2014-09-04,390,374,16
ES,2014-09-05,390,375,15
ES,2014-09-08,390,375,15
ES,2014-09-09,390,375,15
ES,2014-09-10,390,375,15
ES,2014-09-11,390,375,15
ES,2014-09-12,390,373,17
ES,2014-09-15,390,375,15
ES,2014-09-16,390,375,15
ES,2014-09-17,390,375,15
ES,2014-09-18,390,375,15
ES,2014-09-19,390,375,15
ES,2014-09-22,390,375,15
ES,2014-09-23,390,375,15
ES,2014-09-24,390,374,16
ES,2014-09-25,390,375,15
ES,2014-09-26,390,375,15
ES,2014-09-29,390,375,15
ES,2014-09-30,390,375,15
ES,2014-10-01,390,375,15
ES,2014-10-02,390,375,15
ES,2014-10-03,390,375,15
ES,2014-10-06,390,375,15
ES,2014-10-07,390,375,15
ES,2014-10-08,390,375,15
ES,2014-10-09,390,375,15
ES,2014-10-10,390,375,15
ES,2014-10-13,390,375,15
ES,2014-10-14,390,375,15
ES,2014-10-15,390,375,15
ES,2014-10-16,390,375,15
ES,2014-10-17,390,375,15
ES,2014-10-20,390,375,15
ES,2014-10-21,390,375,15
ES,2014-10-22,390,375,15
ES,2014-10-23,390,375,15
ES,2014-10-24,390,375,15
ES,2014-10-27,390,375,15
ES,2014-10-28,390,375,15
ES,2014-10-29,390,375,15
ES,2014-10-30,390,375,15
ES,2014-10-31,390,376,14
ES,2014-11-03,390,375,15
ES,2014-11-04,390,375,15
ES,2014-11-05,390,375,15
ES,2014-11-06,390,375,15
ES,2014-11-07,390,375,15
ES,2014-11-10,390,374,16
ES,2014-11-11,390,375,15
ES,2014-11-12,390,375,15
ES,2014-11-13,390,375,15
ES,2014-11-14,390,375,15
ES,2014-11-17,390,375,15
ES,2014-11-18,390,375,15
ES,2014-11-19,390,375,15
ES,2014-11-20,390,375,15
ES,2014-11-21,390,375,15
ES,2014-11-24,390,375,15
ES,2014-11-25,390,375,15
ES,2014-11-26,390,375,15
ES,2014-11-27,390,150,240
ES,2014-11-28,390,165,225
ES,2014-12-01,390,375,15
ES,2014-12-02,390,374,16
ES,2014-12-03,390,375,15
ES,2014-12-04,390,375,15
ES,2014-12-05,390,375,15
ES,2014-12-08,390,375,15
ES,2014-12-09,390,375,15
ES,2014-12-10,390,375,15
ES,2014-12-11,390,375,15
ES,2014-12-12,390,375,15
ES,2014-12-15,390,375,15
ES,2014-12-16,390,375,15
ES,2014-12-17,390,375,15
ES,2014-12-18,390,375,15
ES,2014-12-19,390,375,15
ES,2014-12-22,390,375,15
ES,2014-12-23,390,374,16
ES,2014-12-24,390,166,224
ES,2014-12-26,390,374,16
ES,2014-12-29,390,375,15
ES,2014-12-30,390,375,15
ES,2014-12-31,390,375,15
ES,2015-01-02,390,375,15
ES,2015-01-05,390,375,15
ES,2015-01-06,390,375,15
ES,2015-01-07,390,375,15
ES,2015-01-08,390,375,15
ES,2015-01-09,390,375,15
ES,2015-01-12,390,375,15
ES,2015-01-13,390,375,15
ES,2015-01-14,390,375,15
ES,2015-01-15,390,376,14
ES,2015-01-16,390,375,15
ES,2015-01-19,390,150,240
ES,2015-01-20,390,375,15
ES,2015-01-21,390,375,15
ES,2015-01-22,390,375,15
ES,2015-01-23,390,375,15
ES,2015-01-26,390,375,15
ES,2015-01-27,390,375,15
ES,2015-01-28,390,375,15
ES,2015-01-29,390,375,15
ES,2015-01-30,390,375,15
ES,2015-02-02,390,375,15
ES,2015-02-03,390,375,15
ES,2015-02-04,390,375,15
ES,2015-02-05,390,375,15
ES,2015-02-06,390,375,15
ES,2015-02-09,390,375,15
ES,2015-02-10,390,375,15
ES,2015-02-11,390,375,15
ES,2015-02-12,390,375,15
ES,2015-02-13,390,375,15
ES,2015-02-16,390,150,240
ES,2015-02-17,390,375,15
ES,2015-02-18,390,376,14
ES,2015-02-19,390,375,15
ES,2015-02-20,390,375,15
ES,2015-02-23,390,375,15
ES,2015-02-24,390,375,15
ES,2015-02-25,390,375,15
ES,2015-02-26,390,374,16
ES,2015-02-27,390,375,15
ES,2015-03-02,390,375,15
ES,2015-03-03,390,375,15
ES,2015-03-04,390,374,16
ES,2015-03-05,390,375,15
ES,2015-03-06,390,375,15
ES,2015-03-09,390,375,15
ES,2015-03-10,390,375,15
ES,2015-03-11,390,375,15
ES,2015-03-12,390,375,15
ES,2015-03-13,390,375,15
ES,2015-03-16,390,375,15
ES,2015-03-17,390,375,15
ES,2015-03-18,390,375,15
ES,2015-03-19,390,375,15
ES,2015-03-20,390,375,15
ES,2015-03-23,390,375,15
ES,2015-03-24,390,375,15
ES,2015-03-25,390,375,15
ES,2015-03-26,390,375,15
ES,2015-03-27,390,375,15
ES,2015-03-30,390,375,15
ES,2015-03-31,390,375,15
ES,2015-04-01,390,375,15
ES,2015-04-02,390,375,15
ES,2015-04-06,390,375,15
ES,2015-04-07,390,375,15
ES,2015-04-08,390,375,15
ES,2015-04-09,390,375,15
ES,2015-04-10,390,375,15
ES,2015-04-13,390,375,15
ES,2015-04-14,390,375,15
ES,2015-04-15,390,375,15
ES,2015-04-16,390,375,15
ES,2015-04-17,390,375,15
ES,2015-04-20,390,375,15
ES,2015-04-21,390,374,16
ES,2015-04-22,390,375,15
ES,2015-04-23,390,375,15
ES,2015-04-24,390,375,15
ES,2015-04-27,390,375,15
ES,2015-04-28,390,375,15
ES,2015-04-29,390,375,15
ES,2015-04-30,390,375,15
ES,2015-05-01,390,374,16
ES,2015-05-04,390,375,15
ES,2015-05-05,390,375,15
ES,2015-05-06,390,375,15
ES,2015-05-07,390,375,15
ES,2015-05-08,390,374,16
ES,2015-05-11,390,375,15
ES,2015-05-12,390,375,15
ES,2015-05-13,390,375,15
ES,2015-05-14,390,374,16
ES,2015-05-15,390,375,15
ES,2015-05-18,390,375,15
ES,2015-05-19,390,375,15
ES,2015-05-20,390,374,16
ES,2015-05-21,390,375,15
ES,2015-05-22,390,375,15
ES,2015-05-25,390,149,241
ES,2015-05-26,390,375,15
ES,2015-05-27,390,375,15
ES,2015-05-28,390,375,15
ES,2015-05-29,390,375,15
ES,2015-06-01,390,374,16
ES,2015-06-02,390,375,15
ES,2015-06-03,390,375,15
ES,2015-06-04,390,376,14
ES,2015-06-05,390,375,15
ES,2015-06-08,390,375,15
ES,2015-06-09,390,375,15
ES,2015-06-10,390,375,15
ES,2015-06-11,390,375,15
ES,2015-06-12,390,373,17
ES,2015-06-15,390,374,16
ES,2015-06-16,390,375,15
ES,2015-06-17,390,375,15
ES,2015-06-18,390,375,15
ES,2015-06-19,390,375,15
ES,2015-06-22,390,375,15
ES,2015-06-23,390,374,16
ES,2015-06-24,390,375,15
ES,2015-06-25,390,375,15
ES,2015-06-26,390,375,15
ES,2015-06-29,390,375,15
ES,2015-06-30,390,375,15
ES,2015-07-01,390,375,15
ES,2015-07-02,390,375,15
ES,2015-07-03,390,151,239
ES,2015-07-06,390,375,15
ES,2015-07-07,390,375,15
ES,2015-07-08,390,375,15
ES,2015-07-09,390,375,15
ES,2015-07-10,390,375,15
ES,2015-07-13,390,375,15
ES,2015-07-14,390,375,15
ES,2015-07-15,390,375,15
ES,2015-07-16,390,375,15
ES,2015-07-17,390,375,15
ES,2015-07-20,390,375,15
ES,2015-07-21,390,375,15
ES,2015-07-22,390,375,15
ES,2015-07-23,390,375,15
ES,2015-07-24,390,375,15
ES,2015-07-27,390,375,15
ES,2015-07-28,390,375,15
ES,2015-07-29,390,375,15
ES,2015-07-30,390,375,15
ES,2015-07-31,390,375,15
ES,2015-08-03,390,375,15
ES,2015-08-04,390,375,15
ES,2015-08-05,390,375,15
ES,2015-08-06,390,375,15
ES,2015-08-07,390,375,15
ES,2015-08-10,390,375,15
ES,2015-08-11,390,375,15
ES,2015-08-12,390,375,15
ES,2015-08-13,390,375,15
ES,2015-08-14,390,375,15
ES,2015-08-17,390,375,15
ES,2015-08-18,390,374,16
ES,2015-08-19,390,375,15
ES,2015-08-20,390,375,15
ES,2015-08-21,390,375,15
ES,2015-08-24,390,376,14
ES,2015-08-25,390,375,15
ES,2015-08-26,390,375,15
ES,2015-08-27,390,375,15
ES,2015-08-28,390,375,15
ES,2015-08-31,390,375,15
ES,2015-09-01,390,375,15
ES,2015-09-02,390,375,15
ES,2015-09-03,390,374,16
ES,2015-09-04,390,375,15
ES,2015-09-07,390,150,240
ES,2015-09-08,390,375,15
ES,2015-09-09,390,375,15
ES,2015-09-10,390,375,15
ES,2015-09-11,390,375,15
ES,2015-09-14,390,375,15
ES,2015-09-15,390,375,15
ES,2015-09-16,390,375,15
ES,2015-09-17,390,375,15
ES,2015-09-18,390,375,15
ES,2015-09-21,390,375,15
ES,2015-09-22,390,375,15
ES,2015-09-23,390,375,15
ES,2015-09-24,390,375,15
ES,2015-09-25,390,375,15
ES,2015-09-28,390,375,15
ES,2015-09-29,390,375,15
ES,2015-09-30,390,375,15
ES,2015-10-01,390,375,15
ES,2015-10-02,390,375,15
ES,2015-10-05,390,375,15
ES,2015-10-06,390,375,15
ES,2015-10-07,390,375,15
ES,2015-10-08,390,375,15
ES,2015-10-09,390,375,15
ES,2015-10-12,390,375,15
ES,2015-10-13,390,375,15
ES,2015-10-14,390,375,15
ES,2015-10-15,390,375,15
ES,2015-10-16,390,375,15
ES,2015-10-19,390,375,15
ES,2015-10-20,390,375,15
ES,2015-10-21,390,375,15
ES,2015-10-22,390,375,15
ES,2015-10-23,390,375,15
ES,2015-10-26,390,375,15
ES,2015-10-27,390,375,15
ES,2015-10-28,390,375,15
ES,2015-10-29,390,375,15
ES,2015-10-30,390,375,15
ES,2015-11-02,390,375,15
ES,2015-11-03,390,375,15
ES,2015-11-04,390,375,15
ES,2015-11-05,390,375,15
ES,2015-11-06,390,375,15
ES,2015-11-09,390,375,15
ES,2015-11-10,390,375,15
ES,2015-11-11,390,375,15
ES,2015-11-12,390,375,15
ES,2015-11-13,390,375,15
ES,2015-11-16,390,375,15
ES,2015-11-17,390,375,15
ES,2015-11-18,390,375,15
ES,2015-11-19,390,375,15
ES,2015-11-20,390,375,15
ES,2015-11-23,390,374,16
ES,2015-11-24,390,375,15
ES,2015-11-25,390,375,15
ES,2015-11-26,390,149,241
ES,2015-11-27,390,165,225
ES,2015-11-30,390,375,15
ES,2015-12-01,390,375,15
ES,2015-12-02,390,375,15
ES,2015-12-03,390,375,15
ES,2015-12-04,390,375,15
ES,2015-12-07,390,375,15
ES,2015-12-08,390,375,15
ES,2015-12-09,390,375,15
ES,2015-12-10,390,375,15
ES,2015-12-11,390,375,15
ES,2015-12-14,390,375,15
ES,2015-12-15,390,375,15
ES,2015-12-16,390,375,15
ES,2015-12-17,390,375,15
ES,2015-12-18,390,375,15
ES,2015-12-21,390,375,15
ES,2015-12-22,390,375,15
ES,2015-12-23,390,375,15
ES,2015-12-24,390,165,225
ES,2015-12-28,390,375,15
ES,2015-12-29,390,375,15
ES,2015-12-30,390,375,15
ES,2015-12-31,390,375,15
ES,2016-01-04,390,375,15
ES,2016-01-05,390,375,15
ES,2016-01-06,390,375,15
ES,2016-01-07,390,375,15
ES,2016-01-08,390,375,15
ES,2016-01-11,390,375,15
ES,2016-01-12,390,375,15
ES,2016-01-13,390,375,15
ES,2016-01-14,390,375,15
ES,2016-01-15,390,375,15
ES,2016-01-18,390,150,240
ES,2016-01-19,390,375,15
ES,2016-01-20,390,375,15
ES,2016-01-21,390,375,15
ES,2016-01-22,390,375,15
ES,2016-01-25,390,375,15
ES,2016-01-26,390,375,15
ES,2016-01-27,390,375,15
ES,2016-01-28,390,375,15
ES,2016-01-29,390,375,15
ES,2016-02-01,390,375,15
ES,2016-02-02,390,375,15
ES,2016-02-03,390,375,15
ES,2016-02-04,390,375,15
ES,2016-02-05,390,375,15
ES,2016-02-08,390,375,15
ES,2016-02-09,390,375,15
ES,2016-02-10,390,375,15
ES,2016-02-11,390,375,15
ES,2016-02-12,390,375,15
ES,2016-02-15,390,150,240
ES,2016-02-16,390,375,15
ES,2016-02-17,390,375,15
ES,2016-02-18,390,375,15
ES,2016-02-19,390,375,15
ES,2016-02-22,390,375,15
ES,2016-02-23,390,375,15
ES,2016-02-24,390,375,15
ES,2016-02-25,390,375,15
ES,2016-02-26,390,375,15
ES,2016-02-29,390,375,15
ES,2016-03-01,390,375,15
ES,2016-03-02,390,375,15
ES,2016-03-03,390,375,15
ES,2016-03-04,390,375,15
ES,2016-03-07,390,375,15
ES,2016-03-08,390,375,15
ES,2016-03-09,390,375,15
ES,2016-03-10,390,375,15
ES,2016-03-11,390,375,15
ES,2016-03-14,390,375,15
ES,2016-03-15,390,375,15
ES,2016-03-16,390,375,15
ES,2016-03-17,390,375,15
ES,2016-03-18,390,375,15
ES,2016-03-21,390,375,15
ES,2016-03-22,390,375,15
ES,2016-03-23,390,375,15
ES,2016-03-24,390,375,15
ES,2016-03-28,390,375,15
ES,2016-03-29,390,375,15
ES,2016-03-30,390,375,15
ES,2016-03-31,390,375,15
ES,2016-04-01,390,375,15
ES,2016-04-04,390,375,15
ES,2016-04-05,390,375,15
ES,2016-04-06,390,375,15
ES,2016-04-07,390,375,15
ES,2016-04-08,390,375,15
ES,2016-04-11,390,375,15
ES,2016-04-12,390,375,15
ES,2016-04-13,390,375,15
ES,2016-04-14,390,375,15
ES,2016-04-15,390,375,15
ES,2016-04-18,390,375,15
ES,2016-04-19,390,375,15
ES,2016-04-20,390,375,15
ES,2016-04-21,390,375,15
ES,2016-04-22,390,375,15
ES,2016-04-25,390,375,15
ES,2016-04-26,390,375,15
ES,2016-04-27,390,375,15
ES,2016-04-28,390,375,15
ES,2016-04-29,390,375,15
ES,2016-05-02,390,375,15
ES,2016-05-03,390,375,15
ES,2016-05-04,390,375,15
ES,2016-05-05,390,375,15
ES,2016-05-06,390,375,15
ES,2016-05-09,390,375,15
ES,2016-05-10,390,375,15
ES,2016-05-11,390,375,15
ES,2016-05-12,390,375,15
ES,2016-05-13,390,375,15
ES,2016-05-16,390,375,15
ES,2016-05-17,390,375,15
ES,2016-05-18,390,375,15
ES,2016-05-19,390,375,15
ES,2016-05-20,390,375,15
ES,2016-05-23,390,375,15
ES,2016-05-24,390,375,15
ES,2016-05-25,390,375,15
ES,2016-05-26,390,375,15
ES,2016-05-27,390,375,15
ES,2016-05-30,390,149,241
ES,2016-05-31,390,375,15
ES,2016-06-01,390,375,15
ES,2016-06-02,390,375,15
ES,2016-06-03,390,375,15
ES,2016-06-06,390,375,15
ES,2016-06-07,390,375,15
ES,2016-06-08,390,375,15
ES,2016-06-09,390,375,15
ES,2016-06-10,390,375,15
ES,2016-06-13,390,375,15
ES,2016-06-14,390,375,15
ES,2016-06-15,390,375,15
ES,2016-06-16,390,375,15
ES,2016-06-17,390,375,15
ES,2016-06-20,390,375,15
ES,2016-06-21,390,375,15
ES,2016-06-22,390,375,15
ES,2016-06-23,390,375,15
ES,2016-06-24,390,375,15
ES,2016-06-27,390,375,15
ES,2016-06-28,390,375,15
ES,2016-06-29,390,375,15
ES,2016-06-30,390,375,15
ES,2016-07-01,390,375,15
ES,2016-07-04,390,150,240
ES,2016-07-05,390,375,15
ES,2016-07-06,390,375,15
ES,2016-07-07,390,375,15
ES,2016-07-08,390,375,15
ES,2016-07-11,390,375,15
ES,2016-07-12,390,375,15
ES,2016-07-13,390,375,15
ES,2016-07-14,390,375,15
ES,2016-07-15,390,375,15
ES,2016-07-18,390,375,15
ES,2016-07-19,390,375,15
ES,2016-07-20,390,375,15
ES,2016-07-21,390,375,15
ES,2016-07-22,390,375,15
ES,2016-07-25,390,375,15
ES,2016-07-26,390,375,15
ES,2016-07-27,390,375,15
ES,2016-07-28,390,375,15
ES,2016-07-29,390,375,15
ES,2016-08-01,390,375,15
ES,2016-08-02,390,375,15
ES,2016-08-03,390,375,15
ES,2016-08-04,390,375,15
ES,2016-08-05,390,375,15
ES,2016-08-08,390,375,15
ES,2016-08-09,390,375,15
ES,2016-08-10,390,375,15
ES,2016-08-11,390,375,15
ES,2016-08-12,390,375,15
ES,2016-08-15,390,375,15
ES,2016-08-16,390,375,15
ES,2016-08-17,390,375,15
ES,2016-08-18,390,375,15
ES,2016-08-19,390,375,15
ES,2016-08-22,390,375,15
ES,2016-08-23,390,375,15
ES,2016-08-24,390,375,15
ES,2016-08-25,390,375,15
ES,2016-08-26,390,375,15
ES,2016-08-29,390,375,15
ES,2016-08-30,390,375,15
ES,2016-08-31,390,375,15
ES,2016-09-01,390,375,15
ES,2016-09-02,390,375,15
ES,2016-09-05,390,149,241
ES,2016-09-06,390,375,15
ES,2016-09-07,390,375,15
ES,2016-09-08,390,375,15
ES,2016-09-09,390,375,15
ES,2016-09-12,390,374,16
ES,2016-09-13,390,375,15
ES,2016-09-14,390,375,15
ES,2016-09-15,390,375,15
ES,2016-09-16,390,375,15
ES,2016-09-19,390,375,15
ES,2016-09-20,390,375,15
ES,2016-09-21,390,375,15
ES,2016-09-22,390,375,15
ES,2016-09-23,390,375,15
ES,2016-09-26,390,375,15
ES,2016-09-27,390,375,15
ES,2016-09-28,390,375,15
ES,2016-09-29,390,375,15
ES,2016-09-30,390,375,15
ES,2016-10-03,390,375,15
